ACSSF,2010m5,ar,001,0005,0000934,329,169,177,288,148,162,81,48,33,16,119,16,119,119,119,119,119,119,329,288,83,119,119,119,83,81,16,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000937,326,154,197,286,125,185,135,61,80,68,48,38,120,72,50,119,119,119,326,286,207,119,119,119,207,135,134,68,120,119,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000939,576,340,350,651,374,368,545,272,306,141,72,84,226,85,201,119,119,119,576,651,602,539,539,119,328,209,267,141,226,119,119,222,43,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000943,459,280,300,490,292,277,360,154,238,105,61,62,114,73,45,17,17,119,459,490,389,352,352,119,157,91,150,105,114,119,119,116,24,17,119,119,17,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000944,279,177,145,277,181,136,70,29,50,11,119,11,46,119,46,119,119,119,279,277,75,119,119,119,75,70,47,11,46,119,119,46,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000945,278,166,151,248,137,143,46,23,38,146,104,44,5,119,5,11,5,10,278,248,143,15,15,119,146,44,146,146,5,119,119,5,119,11,119,119,11,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000946,246,132,141,243,131,139,60,31,30,119,119,119,119,119,119,119,119,119,246,243,60,119,119,119,60,60,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000948,345,205,239,391,205,261,125,81,57,138,104,45,68,64,27,119,119,119,345,391,215,104,104,119,169,71,163,138,68,119,119,68,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000950,258,160,116,262,161,119,30,19,14,17,9,9,4,119,4,119,119,119,258,262,33,6,6,119,33,30,17,17,4,119,119,4,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000955,163,95,92,167,97,92,14,10,6,16,11,6,6,3,3,119,119,119,163,167,21,8,8,119,19,12,15,16,6,119,119,119,6,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000956,353,218,183,372,222,187,148,81,78,64,51,37,29,24,7,4,4,119,353,372,167,105,105,119,110,88,70,64,29,119,29,8,119,4,119,119,4,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000957,178,104,119,161,87,108,110,68,42,87,26,61,119,119,119,119,119,119,178,161,139,119,119,119,139,110,87,87,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000958,155,113,71,168,125,75,18,119,18,30,30,119,119,119,119,119,119,119,155,168,34,7,7,119,34,17,30,30,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000959,551,328,302,492,277,298,402,218,199,270,130,155,14,119,14,38,38,119,551,492,441,165,165,119,438,370,270,270,14,119,119,14,119,38,119,119,38,551,492,441,416,92,420,26,119,26,58,229,38
ACSSF,2010m5,ar,001,0005,0000961,225,121,141,209,109,138,119,119,119,21,119,21,119,119,119,32,32,119,225,209,21,119,119,119,21,119,21,21,119,119,119,119,119,32,119,119,32,225,209,21,119,119,119,119,119,119,21,119,32
ACSSF,2010m5,ar,001,0005,0000962,436,211,285,388,209,226,80,51,43,31,31,119,154,119,154,119,119,119,436,388,183,66,66,119,168,43,159,31,154,119,119,154,119,119,119,119,119,436,388,183,82,119,82,158,154,19,20,119,119
ACSSF,2010m5,ar,001,0005,0000963,288,187,177,333,194,193,146,81,78,44,28,33,151,52,106,119,119,119,288,333,183,82,82,119,174,115,161,44,151,119,119,159,87,119,119,119,119,288,333,183,144,24,146,154,159,87,18,35,119
ACSSF,2010m5,ar,001,0005,0000965,116,60,78,103,55,69,17,7,13,17,10,12,36,12,24,119,119,119,116,103,50,15,15,119,47,8,44,17,36,119,119,21,15,119,119,119,119,116,103,50,21,11,17,37,119,37,119,12,119
ACSSF,2010m5,ar,001,0005,0000966,251,133,138,251,133,138,119,119,119,119,119,119,119,119,119,119,119,119,251,251,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,251,251,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000967,152,82,92,154,79,95,69,45,27,30,15,16,19,119,19,119,119,119,152,154,76,69,69,119,37,5,36,30,19,119,119,19,119,119,119,119,119,152,154,76,69,3,69,34,119,34,10,119,119
ACSSF,2010m5,ar,001,0005,0000968,154,85,101,151,85,100,35,24,20,44,30,22,12,12,119,119,119,119,154,151,62,18,18,119,56,30,46,44,12,119,119,12,119,119,119,119,119,154,151,62,53,15,45,12,12,119,8,30,119
ACSSF,2010m5,ar,001,0005,0000969,297,244,218,513,322,283,375,181,262,222,130,103,155,68,99,119,119,119,297,513,435,355,355,119,321,174,272,222,155,119,21,138,61,119,119,119,119,297,513,435,394,69,396,149,65,129,49,181,119
ACSSF,2010m5,ar,001,0005,0000970,406,215,214,378,209,186,107,49,63,17,17,119,39,25,30,119,119,119,406,378,113,119,119,119,113,107,43,17,39,119,28,28,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000973,353,276,200,444,304,249,261,162,130,86,57,61,68,28,53,119,119,119,353,444,287,242,242,119,174,117,110,86,68,52,18,35,33,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000974,223,116,138,193,111,119,58,29,37,37,19,24,119,119,119,119,119,119,223,193,77,119,119,119,77,58,37,37,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000981,254,113,179,249,107,177,17,17,119,39,28,15,23,23,119,119,119,119,254,249,46,119,119,119,46,17,44,39,23,119,119,119,23,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000982,192,111,105,195,108,106,72,54,19,119,119,119,17,9,8,119,119,119,192,195,73,119,119,119,73,72,17,119,17,119,17,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000983,278,146,184,265,143,170,87,28,62,62,31,47,26,23,6,9,119,9,278,265,111,84,84,119,70,34,68,62,26,119,17,20,119,9,119,119,9,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000984,247,177,123,229,167,117,107,53,57,119,119,119,98,60,40,33,33,119,247,229,141,119,119,119,141,107,98,119,98,37,119,87,21,33,119,119,33,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000986,276,125,198,273,130,178,235,70,180,65,29,38,45,28,28,119,119,119,276,273,238,7,7,119,238,236,79,65,45,11,119,40,8,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000987,245,127,128,230,127,114,119,119,119,34,119,34,119,119,119,119,119,119,245,230,34,119,119,119,34,119,34,34,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000988,209,148,79,156,92,72,155,127,36,119,119,119,20,20,119,119,119,119,209,156,160,119,119,119,160,155,20,119,20,20,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000990,375,214,221,385,211,233,82,52,38,79,65,22,50,34,18,8,119,8,375,385,110,22,22,119,112,82,94,79,50,119,13,20,39,8,119,119,8,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000991,288,185,143,287,179,144,58,34,31,33,18,15,119,119,119,17,119,17,288,287,76,119,119,119,76,58,33,33,119,119,119,119,119,17,119,119,17,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000992,443,283,249,435,269,242,187,134,66,119,62,64,5,119,5,8,8,119,443,435,213,26,26,119,208,183,120,119,5,119,119,5,119,8,119,119,8,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000994,461,269,308,449,252,269,177,135,83,144,24,136,136,49,120,119,119,119,461,449,249,59,59,119,244,169,197,144,136,119,119,119,65,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000995,371,180,231,355,179,219,118,47,72,13,13,119,119,119,119,119,119,119,371,355,119,119,119,119,119,118,13,13,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000996,358,217,167,357,215,167,119,119,119,24,24,119,63,31,38,119,119,119,358,357,67,119,119,119,67,119,67,24,63,119,119,63,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000997,556,469,447,1118,603,716,866,471,641,588,436,297,265,165,165,92,77,32,556,1118,1043,677,677,119,768,529,653,588,265,119,72,168,188,92,23,119,90,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000998,276,148,173,238,136,152,64,24,48,54,34,32,36,119,36,119,119,119,276,238,94,119,119,119,94,64,64,54,36,119,119,119,36,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0000999,373,240,167,367,243,155,143,68,79,119,119,119,119,119,119,119,119,119,373,367,143,119,119,119,143,143,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001000,267,150,182,259,130,180,68,48,28,16,119,16,119,119,119,119,119,119,267,259,70,119,119,119,70,68,16,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001001,365,202,207,327,181,185,113,58,72,57,38,43,119,119,119,119,119,119,365,327,146,119,119,119,146,113,57,57,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001004,430,244,243,427,246,235,99,52,52,56,35,38,19,19,119,119,119,119,430,427,128,119,119,119,128,99,57,56,19,119,119,19,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001005,286,233,187,360,245,208,187,82,116,113,37,84,50,28,27,17,119,17,286,360,218,81,81,119,222,186,124,113,50,119,10,48,11,17,119,119,17,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001011,258,157,156,261,164,144,160,66,106,13,7,10,26,14,13,7,7,119,258,261,164,156,156,119,40,28,29,13,26,119,119,26,119,7,119,119,7,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001013,181,98,105,183,93,107,27,19,11,29,19,21,4,119,4,119,119,119,181,183,54,119,119,119,54,27,30,29,4,119,119,4,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001014,174,101,93,164,89,91,36,19,18,68,47,27,119,119,119,119,119,119,174,164,78,36,36,119,68,119,68,68,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001018,186,110,102,131,76,83,102,66,42,16,16,119,73,54,22,119,119,119,186,131,127,73,73,119,97,68,75,16,73,16,9,71,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001019,340,167,211,322,151,202,85,41,66,68,41,29,119,119,119,119,119,119,340,322,108,68,68,119,77,39,68,68,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001020,1031,1146,1034,2248,1425,1497,1846,1084,1093,948,633,503,861,503,487,428,268,237,1031,2248,2218,1559,1559,119,1566,845,1186,948,861,269,371,550,193,428,119,119,428,1031,2248,2218,1986,1690,875,953,735,602,347,334,428
ACSSF,2010m5,ar,001,0005,0001021,996,1099,1024,1957,1207,1333,1375,811,927,907,594,447,887,468,538,253,137,175,996,1957,1866,1287,1287,119,1763,1166,1200,907,887,162,239,793,294,253,119,119,253,996,1957,1866,1460,1141,1110,788,646,562,450,433,253
ACSSF,2010m5,ar,001,0005,0001026,170,88,94,171,89,93,30,16,15,15,119,15,6,6,119,119,119,119,170,171,34,5,5,119,34,30,16,15,6,119,6,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001028,396,274,322,623,348,353,369,175,265,282,101,223,77,34,47,20,119,20,396,623,443,215,215,119,413,300,288,282,77,119,69,26,22,20,119,16,13,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001031,361,141,253,355,134,254,114,56,60,119,119,119,119,119,119,119,119,119,361,355,114,119,119,119,114,114,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001034,224,136,107,220,136,101,119,119,119,4,119,4,41,5,41,119,119,119,224,220,42,119,119,119,42,119,42,4,41,119,119,41,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001036,244,176,108,241,176,105,3,119,3,5,119,5,30,11,20,119,119,119,244,241,30,3,3,119,30,119,30,5,30,119,119,30,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001037,123,76,62,120,74,61,36,23,16,5,5,119,119,119,119,119,119,119,123,120,37,34,34,119,12,11,5,5,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001038,166,92,95,159,90,89,33,6,27,9,7,5,19,14,6,119,119,119,166,159,41,7,7,119,41,33,21,9,19,15,119,10,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001040,283,170,148,239,158,139,27,18,11,30,16,15,101,58,61,119,119,119,283,239,110,119,119,119,110,27,105,30,101,119,119,101,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001049,427,200,260,309,187,137,333,95,241,119,119,119,119,119,119,119,119,119,427,309,333,119,119,119,333,333,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001050,304,197,176,311,202,175,23,23,119,119,119,119,37,18,20,119,119,119,304,311,42,23,23,119,37,119,37,119,37,119,37,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001051,180,66,128,180,66,128,119,119,119,119,119,119,119,119,119,119,119,119,180,180,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001052,206,124,124,206,124,124,119,119,119,119,119,119,119,119,119,119,119,119,206,206,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001053,224,155,104,220,152,104,119,119,119,37,37,119,119,119,119,119,119,119,224,220,37,119,119,119,37,119,37,37,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001054,298,155,194,291,152,192,41,18,27,35,119,35,21,21,119,119,119,119,298,291,67,119,119,119,67,41,41,35,21,119,21,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001056,369,310,285,596,389,371,431,229,271,241,115,159,178,170,24,45,45,119,369,596,481,427,427,119,317,144,272,241,178,119,106,137,43,45,119,119,45,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001057,295,162,173,297,162,172,30,18,24,7,119,7,37,21,22,119,119,119,295,297,52,22,22,119,44,21,37,7,37,119,32,16,13,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001058,395,239,226,380,220,212,93,56,54,74,37,68,33,32,6,119,119,119,395,380,135,23,23,119,126,82,77,74,33,119,4,33,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001059,87,45,52,84,46,49,13,8,6,13,3,13,119,119,119,119,119,119,87,84,18,13,13,119,13,119,13,13,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001060,672,358,421,638,340,369,140,83,74,301,180,162,97,68,46,119,119,119,672,638,386,89,89,119,371,113,334,301,97,18,38,90,119,119,119,119,119,672,638,386,351,266,231,92,71,76,28,119,119
ACSSF,2010m5,ar,001,0005,0001061,329,440,467,925,638,546,662,423,432,407,231,282,369,215,179,43,12,41,329,925,815,399,399,119,677,485,505,407,369,60,230,224,219,43,119,119,43,329,925,815,737,333,777,401,190,338,281,122,43
ACSSF,2010m5,ar,001,0005,0001062,676,436,299,575,362,275,72,45,29,312,204,115,17,119,17,27,27,119,676,575,321,119,119,119,321,72,314,312,17,119,119,119,17,27,119,119,27,676,575,321,247,119,247,17,17,119,78,119,27
ACSSF,2010m5,ar,001,0005,0001063,792,790,371,771,739,394,351,142,280,395,255,182,184,87,104,27,19,8,792,771,469,173,173,119,455,313,406,395,184,119,58,182,31,27,119,119,27,792,771,469,509,407,361,220,186,129,38,149,27
ACSSF,2010m5,ar,001,0005,0001064,249,120,151,219,100,138,145,85,63,30,15,15,63,33,31,119,119,119,249,219,149,32,32,119,155,151,57,30,63,119,63,119,119,119,119,119,119,249,219,149,146,119,146,56,56,119,119,29,119
ACSSF,2010m5,ar,001,0005,0001065,508,277,299,465,260,276,133,45,94,31,24,18,66,43,23,119,119,119,508,465,151,119,119,119,151,133,73,31,66,119,119,66,119,119,119,119,119,508,465,151,134,24,133,66,119,66,119,18,119
ACSSF,2010m5,ar,001,0005,0001066,237,259,314,409,252,307,173,110,87,171,156,56,51,19,52,89,44,48,237,409,262,50,50,119,260,168,185,171,51,119,119,50,9,89,119,119,89,237,409,262,197,34,191,91,28,89,23,111,89
ACSSF,2010m5,ar,001,0005,0001067,171,91,101,115,69,74,106,49,58,119,119,119,87,26,61,119,119,119,171,115,138,119,119,119,138,106,87,119,87,119,87,119,119,119,119,119,119,171,115,138,106,119,106,87,87,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001068,544,346,278,473,280,256,124,62,67,113,83,61,119,119,119,119,119,119,544,473,172,119,119,119,172,124,113,113,119,119,119,119,119,119,119,119,119,544,473,172,131,51,123,97,81,54,119,119,119
ACSSF,2010m5,ar,001,0005,0001070,307,166,164,305,165,163,38,24,18,119,119,119,119,119,119,119,119,119,307,305,38,119,119,119,38,38,119,119,119,119,119,119,119,119,119,119,119,307,305,38,38,119,38,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001071,283,170,130,276,166,127,35,17,18,23,23,119,119,119,119,119,119,119,283,276,43,119,119,119,43,35,23,23,119,119,119,119,119,119,119,119,119,283,276,43,43,23,35,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001072,322,205,206,306,191,213,131,67,66,91,51,53,172,85,92,119,119,119,322,306,226,152,131,69,161,119,161,56,172,53,146,39,59,119,119,119,119,322,306,226,140,44,131,184,153,97,119,34,119
ACSSF,2010m5,ar,001,0005,0001073,269,166,120,286,185,118,22,119,22,58,58,119,119,119,119,119,119,119,269,286,61,119,119,119,61,22,58,58,119,119,119,119,119,119,119,119,119,269,286,61,22,119,22,119,119,119,119,58,119
ACSSF,2010m5,ar,001,0005,0001074,683,411,401,641,391,343,189,126,78,284,208,118,103,52,93,11,119,11,683,641,313,17,17,119,313,186,292,284,103,119,26,93,48,11,119,119,11,683,641,313,293,205,191,112,105,33,119,51,11
ACSSF,2010m5,ar,001,0005,0001075,724,430,409,644,388,372,291,170,142,155,102,100,30,18,24,19,119,19,724,644,363,146,146,119,319,244,158,155,30,119,24,18,119,19,119,119,19,724,644,363,317,106,296,50,45,27,23,65,19
ACSSF,2010m5,ar,001,0005,0001076,523,272,338,602,289,385,241,95,149,178,65,122,141,75,82,119,119,119,523,602,333,119,119,119,333,241,240,178,141,26,32,109,45,119,119,119,119,523,602,333,299,119,299,140,109,67,23,119,119
ACSSF,2010m5,ar,001,0005,0001077,345,214,174,346,220,166,39,20,26,119,119,119,119,119,119,119,119,119,345,346,39,119,119,119,39,39,119,119,119,119,119,119,119,119,119,119,119,345,346,39,39,119,39,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001078,361,199,215,358,201,209,75,29,50,50,14,39,119,119,119,119,119,119,361,358,86,119,119,119,86,75,50,50,119,119,119,119,119,119,119,119,119,361,358,86,77,119,77,119,119,119,45,18,119
ACSSF,2010m5,ar,001,0005,0001079,289,96,209,182,96,100,30,16,15,134,13,133,119,119,119,119,119,119,289,182,136,119,119,119,136,30,134,134,119,119,119,119,119,119,119,119,119,289,182,136,135,10,135,119,119,119,119,19,119
ACSSF,2010m5,ar,001,0005,0001080,151,84,84,140,71,80,79,57,25,28,19,9,119,119,119,119,119,119,151,140,83,119,119,119,83,79,28,28,119,119,119,119,119,119,119,119,119,151,140,83,79,119,79,119,119,119,119,19,119
ACSSF,2010m5,ar,001,0005,0001088,382,255,207,452,257,261,264,138,142,93,47,55,137,51,94,113,66,47,382,452,315,220,220,119,214,132,160,93,137,119,119,137,119,113,119,119,113,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001097,345,179,194,336,170,193,125,50,75,17,16,5,143,84,61,119,119,119,345,336,189,119,119,119,189,125,146,17,143,119,119,119,143,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001106,237,109,141,235,109,141,40,6,38,119,119,119,119,119,119,119,119,119,237,235,40,119,119,119,40,40,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001107,312,144,184,200,101,120,101,34,87,143,68,80,26,26,119,119,119,119,312,200,193,66,66,119,161,49,146,143,26,119,119,18,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001108,255,150,122,251,149,115,74,19,63,17,17,119,119,119,119,119,119,119,255,251,83,39,39,119,66,63,17,17,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001113,187,118,86,188,118,86,5,5,119,10,119,10,119,119,119,119,119,119,187,188,11,5,5,119,10,119,10,10,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001119,244,141,117,181,86,116,64,63,6,49,49,119,119,119,119,119,119,119,244,181,87,119,119,119,87,64,49,49,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001120,196,87,138,155,85,92,54,16,46,113,17,96,16,5,12,119,119,119,196,155,128,25,25,119,125,46,112,113,16,119,119,16,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001121,784,403,423,659,324,381,491,304,187,119,119,119,114,49,65,119,119,119,784,659,503,19,19,119,502,490,114,119,114,119,119,49,65,119,119,119,119,784,659,503,491,119,491,114,49,65,119,119,119
ACSSF,2010m5,ar,001,0005,0001122,356,208,160,306,167,160,64,64,119,119,119,119,119,119,119,119,119,119,356,306,64,119,119,119,64,64,119,119,119,119,119,119,119,119,119,119,119,356,306,64,64,119,64,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001123,413,228,242,427,236,235,106,33,78,93,58,53,67,47,23,61,119,61,413,427,166,45,45,119,165,95,114,93,67,119,66,16,18,61,119,119,61,413,427,166,130,16,128,74,74,7,36,50,61
ACSSF,2010m5,ar,001,0005,0001125,645,436,371,781,468,427,456,259,244,77,40,53,200,96,128,119,119,119,645,781,483,105,105,119,479,447,207,77,200,119,32,174,76,119,119,119,119,645,781,483,459,161,462,151,146,48,137,20,119
ACSSF,2010m5,ar,001,0005,0001126,368,222,193,346,161,204,264,202,63,27,11,17,78,31,48,119,119,119,368,346,272,10,10,119,272,263,82,27,78,119,6,77,119,119,119,119,119,368,346,272,272,21,272,6,6,119,11,29,119
ACSSF,2010m5,ar,001,0005,0001128,284,174,125,207,132,94,89,64,26,25,20,7,133,63,71,119,119,119,284,207,160,119,119,119,160,89,137,25,133,119,119,119,133,119,119,119,119,284,207,160,81,8,81,133,133,119,5,119,119
ACSSF,2010m5,ar,001,0005,0001130,441,299,174,409,292,153,159,99,66,10,6,7,5,119,5,119,119,119,441,409,160,62,62,119,148,147,12,10,5,119,119,5,119,119,119,119,119,441,409,160,159,42,136,10,119,10,119,119,119
ACSSF,2010m5,ar,001,0005,0001132,203,99,118,197,94,119,38,30,12,12,119,12,9,5,7,119,119,119,203,197,42,4,4,119,42,38,15,12,9,119,119,5,7,119,119,119,119,203,197,42,38,119,38,9,5,7,119,12,119
ACSSF,2010m5,ar,001,0005,0001133,741,427,444,739,428,425,236,143,131,103,69,53,134,90,64,119,119,119,741,739,301,210,210,119,192,90,165,103,134,27,44,110,55,119,119,119,119,741,739,301,246,208,105,148,79,122,119,49,119
ACSSF,2010m5,ar,001,0005,0001134,440,304,238,469,299,252,168,113,79,27,14,14,135,76,77,119,119,119,440,469,202,83,83,119,202,153,137,27,135,119,107,99,45,119,119,119,119,440,469,202,173,121,115,84,83,5,73,91,119
ACSSF,2010m5,ar,001,0005,0001135,361,228,153,355,223,151,95,57,58,68,68,119,10,119,10,119,119,119,361,355,107,119,119,119,107,95,69,68,10,119,10,119,119,119,119,119,119,361,355,107,95,19,92,69,69,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001136,188,170,175,409,223,247,322,120,236,94,58,61,113,45,83,119,119,119,188,409,356,69,69,119,350,315,147,94,113,119,119,88,67,119,119,119,119,188,409,356,333,200,315,22,119,22,67,50,119
ACSSF,2010m5,ar,001,0005,0001138,337,211,145,248,136,126,311,212,104,119,119,119,119,119,119,119,119,119,337,248,311,119,119,119,311,311,119,119,119,119,119,119,119,119,119,119,119,337,248,311,311,311,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001139,311,210,152,316,209,152,37,32,17,38,13,28,11,8,9,119,119,119,311,316,51,29,29,119,49,21,39,38,11,119,119,11,119,119,119,119,119,311,316,51,40,119,40,119,119,119,9,24,119
ACSSF,2010m5,ar,001,0005,0001140,806,595,676,1339,772,919,1064,734,533,550,311,328,694,415,366,148,123,76,806,1339,1199,1019,1019,119,905,334,834,550,694,86,113,582,313,148,33,119,146,806,1339,1199,1227,1019,709,623,424,404,134,385,148
ACSSF,2010m5,ar,001,0005,0001143,490,316,335,665,357,396,541,327,267,348,129,222,324,164,222,121,100,72,490,665,647,497,497,119,510,171,455,348,324,119,119,324,119,121,119,119,121,119,119,119,119,119,119,119,119,119,119,119,119
ACSSF,2010m5,ar,001,0005,0001146,397,225,216,410,237,221,111,88,41,119,119,119,15,11,6,47,17,34,397,410,112,55,55,119,103,102,15,119,15,119,119,15,119,47,119,119,47,119,119,119,119,119,119,119,119,119,119,119,119
